vote,name,bill_num,vote_nm,no_vote,yeas,nays,vote_date,vote_time,page_num
MarkY,,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
MarkeyY,,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Matias,X,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
McGonagleY,,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
McMurtryY,,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
MeschinoY,,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Michlewitz,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Mom,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Moran F.,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Murphy,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Murray,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Nangle,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Naughton,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
O’Day,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Parisella,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Peake,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Peisch,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Petrolati,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Pignatelli,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Provost,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Puppolo,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
"Rogers, D. *",Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
"Rogers, J.",Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Roy,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Ryan,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Sánchez,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Scaccia,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Schmid,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Scibak,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Silvia,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Smizik,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Speliotis,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Stanley,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Straus,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Tosado,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Tucker,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Tyler,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Ultrino,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Vargas,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Vega,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Velis,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Vincent,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Wagner,Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
"Walsh, T.",Y,495,S. 2559 On Enactment Land Taking,2,151,0,07/31/2018,02:48 PM,188
Y,Mr. Speaker,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Mariano,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Haddad,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Rushing,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Donato,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Moran M.,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Arciero,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Ashe,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Atkins,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Ayers,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Balser,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Barber,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Barrett,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Benson,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Brodeur,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Cabral,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Cahill,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Campbell,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Carvalho,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Cassidy,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Chan,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Connolly,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Coppinger,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Cronin,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Cullinane,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Cusack,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Cutler,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Day,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Decker,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,DiZoglio,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Donahue,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Driscoll,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,DuBois,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Dwyer,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Dykema,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Ehrlich,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Farley-Bouvier,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Fernandes,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Mr. Speaker,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Mariano,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Haddad,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Rushing,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Donato,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Moran M.,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Arciero,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Ashe,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Atkins,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Ayers,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Balser,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Barber,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Barrett,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Benson,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Brodeur,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Cabral,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Cahill,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Campbell,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Carvalho,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Cassidy,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Chan,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Connolly,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Coppinger,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Cronin,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Cullinane,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Cusack,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Cutler,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Day,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Decker,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,DiZoglio,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Donahue,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Driscoll,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,DuBois,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Dwyer,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Dykema,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Ehrlich,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Farley-Bouvier,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,Fernandes,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,X,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
FinnY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
FiolaY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
GalvinY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
GarballeyY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
GarlickY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
GarryY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
GentileY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
GoldenY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
GonzalezY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
GordonY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
GregoireY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
HawkinsY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
HayY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
HechtY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
HigginsY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
HoganY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
HolmesY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
HonanY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
"Hunt, D.Y",,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
KafkaY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
KaufmanY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
KeefeY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
KhanY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
KoczeraY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
KulikY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
LawnY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
LewisY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
LinskyY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
LivingstoneY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
MadaroY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
MahoneyY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
MaliaY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
MarkY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
MarkeyY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Matias,X,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
McGonagleY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
McMurtryY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
MeschinoY,,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Michlewitz,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Mom,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Moran F.,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Murphy,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Murray,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Nangle,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Naughton,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
O’Day,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Parisella,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Peake,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Peisch,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Petrolati,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Pignatelli,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Provost,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Puppolo,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
"Rogers, D. *",Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
"Rogers, J.",Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Roy,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Ryan,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Sánchez,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Scaccia,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Schmid,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Scibak,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Silvia,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Smizik,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Speliotis,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Stanley,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Straus,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Tosado,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Tucker,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Tyler,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Ultrino,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Vargas,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Vega,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Velis,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Vincent,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Wagner,Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
"Walsh, T.",Y,496,S. 2603 On Enactment Land Taking,2,151,0,07/31/2018,02:50 PM,189
Y,Mr. Speaker,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Mariano,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Haddad,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Rushing,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Donato,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Moran M.,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Arciero,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Ashe,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Atkins,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Ayers,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Balser,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Barber,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Barrett,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Benson,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Brodeur,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Cabral,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Cahill,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Campbell,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Carvalho,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Cassidy,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Chan,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Connolly,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Coppinger,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Cronin,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Cullinane,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Cusack,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Cutler,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Day,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Decker,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,DiZoglio,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Donahue,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Driscoll,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,DuBois,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Dwyer,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Dykema,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Ehrlich,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Farley-Bouvier,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Fernandes,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Finn,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Fiola,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Galvin,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Garballey,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Garlick,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Garry,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Gentile,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Golden,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Gonzalez,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Gordon,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Gregoire,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Hawkins,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Hay,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Hecht,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Higgins,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Hogan,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Holmes,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
Y,Honan,497,H. 4265 On Enactment Land Taking,2,151,0,07/31/2018,05:18 PM,190
